organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,task_is_complete,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,needs_review,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-23 08:45:00,2802714,1SPT,2541559,t,ATSP,American Tree Sparrow,SPIZELLOIDES ARBOREA,Aves,400.00,599.85,9.00,0,12000,5383826,1,Song,1,1,t,1,Siena Blier,4251,4251,f,-24.38,-32.61,2,0.001207,-0.201904,0.21814,-13.23,-24.38,-32.61,2,0.001207,-0.20163,0.218231,-13.22,-25.48,-33.52,2,-0.001116,-0.165619,0.154938,-15.62,-25.48,-33.52,2,-0.001116,-0.165375,0.154755,-15.63,f,https://portal.wildtrax.ca/aru/task/2541559,https://portal.wildtrax.ca/media/aru_tag_clips/b0/32/07/0b-9cc7-4b4c-ad9b-d07f7cfd6a2d/cb36fdec089b446795d22516c76a5b62.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/b0/32/07/0b-9cc7-4b4c-ad9b-d07f7cfd6a2d/7b15670e6f814a7f988efb748b37e9a1.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-23 08:45:00,2802714,1SPT,2541559,t,BLPW,Blackpoll Warbler,SETOPHAGA STRIATA,Aves,574.00,599.85,3.00,0,12000,5383848,1,Song,1,1,t,1,Siena Blier,4251,1474,f,-21.75,-27.71,2,0.001264,-0.212219,0.19635,-13.46,-21.75,-27.71,2,0.001264,-0.21225,0.196167,-13.46,-23.36,-29.03,2,-0.000634,-0.193176,0.204193,-13.8,-23.36,-29.03,2,-0.000634,-0.193329,0.204193,-13.8,f,https://portal.wildtrax.ca/aru/task/2541559,https://portal.wildtrax.ca/media/aru_tag_clips/b0/32/07/0b-9cc7-4b4c-ad9b-d07f7cfd6a2d/483f068995624c5ba69e1a483a99595c.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/b0/32/07/0b-9cc7-4b4c-ad9b-d07f7cfd6a2d/8568b5665fef4403b0eaafa38b5a9c04.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-24 04:44:00,2802715,1SPT,2541560,t,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,Aves,0.00,599.85,29.00,0,12000,5383877,1,Song,1,,t,2,Siena Blier,4251,4251,f,-35.46,-43.04,2,0.000318,-0.051453,0.051483,-25.77,-35.46,-43.04,2,0.000318,-0.051422,0.051575,-25.75,-36.3,-44.15,2,-0.000937,-0.045227,0.045593,-26.82,-36.3,-44.15,2,-0.000937,-0.045319,0.045471,-26.85,f,https://portal.wildtrax.ca/aru/task/2541560,https://portal.wildtrax.ca/media/aru_tag_clips/b3/62/f0/32-6284-4c73-b1f7-96812267b606/3c23f297361c4bfbb1a8fe94eced6140.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/b3/62/f0/32-6284-4c73-b1f7-96812267b606/a253af2de8d74d778cd7cd968e498498.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-24 04:44:00,2802715,1SPT,2541560,t,FOSP,Fox Sparrow,PASSERELLA ILIACA,Aves,136.00,599.85,3.00,0,12000,5383906,1,Song,1,1,t,2,Siena Blier,4251,4892,f,-30.57,-33.57,2,0.000349,-0.093506,0.118408,-18.53,-30.57,-33.57,2,0.000349,-0.093536,0.118378,-18.53,-32.27,-35.52,2,-0.000491,-0.078247,0.076172,-22.13,-32.27,-35.52,2,-0.000491,-0.078278,0.07608,-22.13,t,https://portal.wildtrax.ca/aru/task/2541560,https://portal.wildtrax.ca/media/aru_tag_clips/b3/62/f0/32-6284-4c73-b1f7-96812267b606/90be8aac186744eb9faeb49ecb6ab134.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/b3/62/f0/32-6284-4c73-b1f7-96812267b606/b7afda0b5f19423082bab7cb77e94843.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-24 05:44:00,2802716,1SPT,2541561,t,PUFI,Purple Finch,HAEMORHOUS PURPUREUS,Aves,94.00,599.85,5.00,0,12000,5383972,1,Song,1,1,t,2,Siena Blier,4251,4892,f,-32.36,-37.81,2,0.000452,-0.103638,0.10907,-19.25,-32.36,-37.81,2,0.000452,-0.103882,0.108917,-19.26,-32.39,-38.45,2,-0.000965,-0.09259,0.096832,-20.28,-32.39,-38.45,2,-0.000965,-0.092346,0.097137,-20.25,f,https://portal.wildtrax.ca/aru/task/2541561,https://portal.wildtrax.ca/media/aru_tag_clips/87/3d/68/c7-1b43-4473-a046-6747296fd440/c569b2b188d84e63b2d33fdde0e31888.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/87/3d/68/c7-1b43-4473-a046-6747296fd440/de4d1fe782194910aa3261bfad73dd71.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-24 08:44:00,2802719,1SPT,2541564,t,HETH,Hermit Thrush,CATHARUS GUTTATUS,Aves,116.00,599.85,3.00,0,12000,5383922,1,Song,1,1,t,1,Siena Blier,4251,4251,f,-17.12,-36.05,2,0.00011,-0.345459,0.345978,-9.22,-17.12,-36.05,2,0.00011,-0.345428,0.3461,-9.22,-19.39,-36.92,2,-0.001794,-0.233887,0.241425,-12.34,-19.39,-36.92,2,-0.001794,-0.233795,0.241455,-12.34,f,https://portal.wildtrax.ca/aru/task/2541564,https://portal.wildtrax.ca/media/aru_tag_clips/0a/a8/15/33-54c4-45be-9dbc-5ca1ea8629a5/8ea73d148fe94b9b8198cd7b73de4d91.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/0a/a8/15/33-54c4-45be-9dbc-5ca1ea8629a5/7277b2eb2c634aa4a2dddb087a827f0c.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-24 08:44:00,2802719,1SPT,2541564,t,RWBL,Red-winged Blackbird,AGELAIUS PHOENICEUS,Aves,224.00,599.85,5.00,0,12000,5383978,1,Song,1,,t,2,Siena Blier,4251,4251,f,-12.42,-31.89,2,-0.000029,-0.81427,0.873535,-1.17,-12.42,-31.89,2,-0.000029,-0.813263,0.873322,-1.18,-12.46,-33.26,2,-0.001882,-0.892944,0.814484,-0.98,-12.46,-33.26,2,-0.001882,-0.893646,0.814301,-0.98,f,https://portal.wildtrax.ca/aru/task/2541564,https://portal.wildtrax.ca/media/aru_tag_clips/0a/a8/15/33-54c4-45be-9dbc-5ca1ea8629a5/676a19de4a224f5b98c7bf3a0157e6a2.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/0a/a8/15/33-54c4-45be-9dbc-5ca1ea8629a5/cc420c7a0a90433486c1c53fc21d10e6.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-24 08:44:00,2802719,1SPT,2541564,t,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,Aves,442.00,599.85,5.00,0,12000,5384003,1,Song,1,,t,1,Siena Blier,4251,4251,f,-28.15,-35.53,2,0.00026,-0.159027,0.139221,-15.97,-28.15,-35.53,2,0.00026,-0.159119,0.138702,-15.97,-31.65,-37.02,2,-0.001782,-0.235687,0.33374,-9.53,-31.65,-37.02,2,-0.001782,-0.239044,0.329132,-9.65,f,https://portal.wildtrax.ca/aru/task/2541564,https://portal.wildtrax.ca/media/aru_tag_clips/0a/a8/15/33-54c4-45be-9dbc-5ca1ea8629a5/4b2a5892aa714043b17df59834b02c5e.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/0a/a8/15/33-54c4-45be-9dbc-5ca1ea8629a5/4f3b058d9707446081d80a6b2f00ea73.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-25 04:44:00,2802720,1SPT,2541565,t,WAVI,Warbling Vireo,VIREO GILVUS,Aves,234.00,599.85,21.00,0,12000,5384009,1,Song,1,1,t,2,Siena Blier,4251,4892,f,-23.27,-36.99,2,0.00019,-0.305786,0.253876,-10.29,-23.27,-36.99,2,0.00019,-0.305511,0.253845,-10.3,-24,-38.44,2,-0.001396,-0.185486,0.187653,-14.53,-24,-38.44,2,-0.001396,-0.185333,0.187744,-14.53,f,https://portal.wildtrax.ca/aru/task/2541565,https://portal.wildtrax.ca/media/aru_tag_clips/ae/9f/bf/93-92f8-4349-964b-a559fa9cc9aa/f02c3e80c66147c7bc957a67982b92ae.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/ae/9f/bf/93-92f8-4349-964b-a559fa9cc9aa/c80e8e6ea2194ab1ab333df85d505ebb.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-25 06:44:00,2802722,1SPT,2541567,t,BLJA,Blue Jay,CYANOCITTA CRISTATA,Aves,256.00,599.85,3.00,0,12000,5383852,1,Song,1,,t,1,Siena Blier,4251,1467,f,-31.41,-35.55,2,0.000479,-0.076874,0.091431,-20.78,-31.41,-35.55,2,0.000479,-0.076935,0.091431,-20.78,-32.28,-36.29,2,-0.001573,-0.072693,0.067566,-22.77,-32.28,-36.29,3,-0.001573,-0.072723,0.067474,-22.77,t,https://portal.wildtrax.ca/aru/task/2541567,https://portal.wildtrax.ca/media/aru_tag_clips/d0/0b/b5/a7-5859-4503-8f65-8552b0bab39e/6f7d092ed44244d7b2d9beafdf88b25e.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/d0/0b/b5/a7-5859-4503-8f65-8552b0bab39e/fe689653568d41489601e7ca290366c6.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-25 08:44:00,2802724,1SPT,2541569,t,GRCA,Gray Catbird,DUMETELLA CAROLINENSIS,Aves,578.00,599.85,5.00,0,12000,5383914,1,Song,1,1,t,1,Siena Blier,4251,4251,f,-25.86,-33.55,2,0.000022,-0.162781,0.16684,-15.55,-25.86,-33.55,2,0.000022,-0.16275,0.166809,-15.56,-27.45,-34.64,2,-0.000981,-0.120239,0.12735,-17.9,-27.45,-34.64,2,-0.000981,-0.120453,0.127472,-17.89,f,https://portal.wildtrax.ca/aru/task/2541569,https://portal.wildtrax.ca/media/aru_tag_clips/9b/52/37/56-b9c4-4426-bf58-a3b1fcbf681e/c0a66c2d248e4912bd2dea70ae41e3be.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/9b/52/37/56-b9c4-4426-bf58-a3b1fcbf681e/ffadb085a0d64a1f96556852776136e3.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-26 05:43:00,2802726,1SPT,2541571,t,PISI,Pine Siskin,SPINUS PINUS,Aves,182.00,599.85,5.00,0,12000,5383971,1,Song,1,5,t,2,Siena Blier,4251,4892,f,-26.64,-32.16,2,0.000308,-0.118835,0.150879,-16.43,-26.64,-32.16,2,0.000308,-0.118652,0.150665,-16.44,-27.81,-33.45,2,-0.001053,-0.12735,0.119415,-17.9,-27.81,-33.45,2,-0.001053,-0.127258,0.119446,-17.91,f,https://portal.wildtrax.ca/aru/task/2541571,https://portal.wildtrax.ca/media/aru_tag_clips/5c/b3/b0/85-f53c-4fe8-a106-388af5617c2a/a740457a6c6d4be8b7af18cd137f62c1.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/5c/b3/b0/85-f53c-4fe8-a106-388af5617c2a/23fd1cc8b4d34cd19d79042df893b065.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-26 06:43:00,2802727,1SPT,2541572,t,EAME,Eastern Meadowlark,STURNELLA MAGNA,Aves,592.00,599.85,5.00,0,12000,5383895,1,Song,1,1,t,2,Siena Blier,4251,4251,f,-26.62,-32.77,2,0.000373,-0.136292,0.126556,-17.31,-26.62,-32.77,2,0.000374,-0.136475,0.126404,-17.3,-28.08,-34.3,2,-0.001351,-0.113098,0.106567,-18.93,-28.08,-34.3,2,-0.001351,-0.112946,0.106567,-18.94,f,https://portal.wildtrax.ca/aru/task/2541572,https://portal.wildtrax.ca/media/aru_tag_clips/e4/a2/fa/c1-6062-426d-9605-7da78c0142c4/d744c18274a34cf4beca88d84f84e017.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/e4/a2/fa/c1-6062-426d-9605-7da78c0142c4/6d9748b9517540ffa4189096cdaadc4c.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-26 07:43:00,2802728,1SPT,2541573,t,BRCR,Brown Creeper,CERTHIA AMERICANA,Aves,430.00,599.85,3.00,0,12000,5383859,1,Song,1,1,t,1,Siena Blier,4251,4251,f,-21.58,-27.39,2,0.000706,-0.291565,0.231018,-10.71,-21.58,-27.39,2,0.000706,-0.291412,0.231018,-10.71,-23.34,-28.67,2,-0.000738,-0.212891,0.173706,-13.44,-23.34,-28.67,2,-0.000738,-0.212769,0.173706,-13.44,f,https://portal.wildtrax.ca/aru/task/2541573,https://portal.wildtrax.ca/media/aru_tag_clips/36/86/ec/2a-34ab-4302-a011-3360d8375cbd/3191791368014975b3a855136bf6f695.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/36/86/ec/2a-34ab-4302-a011-3360d8375cbd/598ab67c5190462a9dbc9cf78e5ad90d.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-26 08:43:00,2802729,1SPT,2541574,t,COYE,Common Yellowthroat,GEOTHLYPIS TRICHAS,Aves,102.00,599.85,3.00,0,12000,5383887,1,Song,1,5,t,1,Siena Blier,4251,4892,f,-17.95,-28.18,2,0.000363,-0.304474,0.273346,-10.33,-17.95,-28.18,2,0.000363,-0.304382,0.273254,-10.33,-19.63,-29.18,2,-0.001388,-0.260559,0.241974,-11.68,-19.63,-29.18,2,-0.001388,-0.260529,0.241913,-11.68,t,https://portal.wildtrax.ca/aru/task/2541574,https://portal.wildtrax.ca/media/aru_tag_clips/2f/7e/72/c3-e74b-4af6-86ec-55fd67bfd6dd/7ce77c4a37a749e89617bc78f4890c3f.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/2f/7e/72/c3-e74b-4af6-86ec-55fd67bfd6dd/6e3544e85b1044d5a2ff23ce0ac198d3.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-26 08:43:00,2802729,1SPT,2541574,t,LEFL,Least Flycatcher,EMPIDONAX MINIMUS,Aves,262.00,599.85,11.00,0,12000,5383934,1,Song,1,5,t,2,Siena Blier,4251,4892,f,-25.04,-31.2,2,0.000522,-0.178528,0.164276,-14.97,-25.04,-31.2,2,0.000522,-0.178528,0.164368,-14.97,-25.63,-32.57,3,-0.001259,-0.172821,0.139008,-15.25,-25.63,-32.57,2,-0.001259,-0.172821,0.138733,-15.25,f,https://portal.wildtrax.ca/aru/task/2541574,https://portal.wildtrax.ca/media/aru_tag_clips/2f/7e/72/c3-e74b-4af6-86ec-55fd67bfd6dd/e6b23dff5eb74fe3861edf5cd3921a13.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/2f/7e/72/c3-e74b-4af6-86ec-55fd67bfd6dd/02a3df58abcb4f8b9a1364a0a8045a6d.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-27 05:42:00,2802731,1SPT,2541576,t,CHSW,Chimney Swift,CHAETURA PELAGICA,Aves,426.00,599.85,17.00,0,12000,5383873,1,Song,1,5,t,1,Siena Blier,4251,4892,f,-22.2,-31.61,2,0.00081,-0.234039,0.275482,-11.2,-22.2,-31.61,2,0.00081,-0.23407,0.275482,-11.2,-24.85,-33.15,2,0.000084,-0.202362,0.183136,-13.88,-24.85,-33.15,2,0.000084,-0.202545,0.183136,-13.87,t,https://portal.wildtrax.ca/aru/task/2541576,https://portal.wildtrax.ca/media/aru_tag_clips/3e/4a/cf/ec-b912-4db3-b079-8766b595957b/6a4346dc551449cda7f6ffa7e86aa828.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/3e/4a/cf/ec-b912-4db3-b079-8766b595957b/2e02ea8b816541529d22a916930a47f8.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-27 07:42:00,2802733,1SPT,2541578,t,BLJA,Blue Jay,CYANOCITTA CRISTATA,Aves,376.00,599.85,11.00,0,12000,5383850,1,Song,1,1,t,1,Siena Blier,4251,4251,f,-9.2,-25.29,2,0.001313,-0.9888,0.997253,-0.02,-9.22,-25.29,9,0.001313,-1,0.999969,0,-11.64,-27.23,2,-0.000386,-0.95459,0.923218,-0.4,-11.64,-27.23,2,-0.000386,-0.959595,0.923065,-0.36,f,https://portal.wildtrax.ca/aru/task/2541578,https://portal.wildtrax.ca/media/aru_tag_clips/06/74/5c/20-37f9-4485-a70c-f1748279bee8/f5f93b5a33994749bd1c4514d473f5bc.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/06/74/5c/20-37f9-4485-a70c-f1748279bee8/5a8b413b339b4e48a2cdc8c369903453.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-28 06:41:00,2802737,1SPT,2541582,t,NAWA,Nashville Warbler,LEIOTHLYPIS RUFICAPILLA,Aves,54.00,599.85,5.00,0,12000,5383946,1,Song,1,1,t,2,Siena Blier,4251,4251,f,-23.11,-30.11,2,-0.000581,-0.195129,0.200836,-13.94,-23.11,-30.11,2,-0.000581,-0.19516,0.200867,-13.94,-24.59,-31.74,2,-0.002597,-0.169983,0.170349,-15.37,-24.59,-31.74,2,-0.002597,-0.170135,0.17038,-15.37,f,https://portal.wildtrax.ca/aru/task/2541582,https://portal.wildtrax.ca/media/aru_tag_clips/9f/3e/8d/61-cb8c-4499-b0b2-47dbdf69e065/96b0457a1f714e79aae5a1db24a1e793.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/9f/3e/8d/61-cb8c-4499-b0b2-47dbdf69e065/22841d666be148bfa3581d6f51d83c29.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-28 06:41:00,2802737,1SPT,2541582,t,BAOW,Barred Owl,STRIX VARIA,Aves,184.00,599.85,3.00,0,12000,5383835,1,Song,1,1,t,2,Siena Blier,4251,4251,f,-24.5,-28.63,3,-0.000468,-0.173706,0.171997,-15.2,-24.5,-28.63,2,-0.000468,-0.173553,0.172089,-15.21,-25.5,-29.99,2,-0.002902,-0.159821,0.160645,-15.88,-25.5,-29.99,2,-0.002902,-0.159821,0.160522,-15.89,f,https://portal.wildtrax.ca/aru/task/2541582,https://portal.wildtrax.ca/media/aru_tag_clips/9f/3e/8d/61-cb8c-4499-b0b2-47dbdf69e065/4c4ead9aad6545d38fd99097239ad675.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/9f/3e/8d/61-cb8c-4499-b0b2-47dbdf69e065/cc77319bdc7f44b49cb0eefef6651b97.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-28 06:41:00,2802737,1SPT,2541582,t,BHCO,Brown-headed Cowbird,MOLOTHRUS ATER,Aves,212.00,599.85,3.00,0,12000,5383861,1,Song,1,1,t,2,Siena Blier,4251,4251,f,-26.63,-31.1,2,-0.000248,-0.160828,0.143555,-15.87,-26.63,-31.1,2,-0.000248,-0.160583,0.143646,-15.89,-27.55,-32.56,2,-0.002864,-0.131775,0.113617,-17.6,-27.55,-32.56,2,-0.002864,-0.131714,0.113556,-17.61,f,https://portal.wildtrax.ca/aru/task/2541582,https://portal.wildtrax.ca/media/aru_tag_clips/9f/3e/8d/61-cb8c-4499-b0b2-47dbdf69e065/fd4e2bcd1b0541b6a4a0e7e0f56619c0.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/9f/3e/8d/61-cb8c-4499-b0b2-47dbdf69e065/202abe9b125c4558a450435dee7bc854.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-28 07:41:00,2802738,1SPT,2541583,t,YEWA,Yellow Warbler,SETOPHAGA PETECHIA,Aves,450.00,599.85,5.00,0,12000,5384028,1,Song,1,,t,1,Siena Blier,4251,4251,f,-8.38,-30.37,2,0.000862,-0.999451,0.998779,0,-8.8,-30.37,53,0.000894,-1,0.999969,0,-11.67,-31.6,2,-0.000704,-0.976898,0.963989,-0.2,-11.7,-31.6,2,-0.000704,-0.96875,0.999969,0,f,https://portal.wildtrax.ca/aru/task/2541583,https://portal.wildtrax.ca/media/aru_tag_clips/57/6d/3c/06-e78f-4cfb-84b4-85ab6b8be392/b1b0a28b5fb04a4297b108bfeb94bf33.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/57/6d/3c/06-e78f-4cfb-84b4-85ab6b8be392/0021b89e6eba4b8b81c6c9b92d07cf9c.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-28 08:41:00,2802739,1SPT,2541584,t,EASO,Eastern Screech-owl,MEGASCOPS ASIO,Aves,378.00,599.85,3.00,0,12000,5383898,1,Song,1,1,t,2,Siena Blier,4251,4892,f,-27.08,-32.35,2,-0.000251,-0.143585,0.1539,-16.26,-27.08,-32.35,2,-0.000251,-0.143555,0.153748,-16.26,-28.11,-33.53,2,-0.002065,-0.122833,0.119537,-18.21,-28.11,-33.53,2,-0.002065,-0.122894,0.119476,-18.21,t,https://portal.wildtrax.ca/aru/task/2541584,https://portal.wildtrax.ca/media/aru_tag_clips/06/f8/f1/2e-fddb-4eb1-a47e-459694155f90/d52d5ec5934747f68588a12a1f4fde42.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/06/f8/f1/2e-fddb-4eb1-a47e-459694155f90/d094ec579b2b4949bb213fcc9c8eb24e.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-29 05:41:00,2802741,1SPT,2541586,t,PUMA,Purple Martin,PROGNE SUBIS,Aves,428.00,599.85,3.00,0,12000,5383974,1,Song,1,1,t,2,Siena Blier,4251,4251,f,-28.65,-34.65,2,-0.000058,-0.105164,0.101074,-19.56,-28.65,-34.65,3,-0.000058,-0.105164,0.101074,-19.56,-30.02,-36.2,3,-0.001814,-0.090454,0.10733,-19.39,-30.02,-36.2,2,-0.001814,-0.090607,0.107452,-19.38,f,https://portal.wildtrax.ca/aru/task/2541586,https://portal.wildtrax.ca/media/aru_tag_clips/83/b9/69/a5-5b29-4d6b-87d1-47ac087dd80b/fb59defe6e8445e5bb86e512b77c1df4.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/83/b9/69/a5-5b29-4d6b-87d1-47ac087dd80b/4fef6350a0be405e9b9a4c8c2aea0440.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-29 07:41:00,2802743,1SPT,2541588,t,RUGR,Ruffed Grouse,BONASA UMBELLUS,Aves,98.00,599.85,3.00,0,12000,5383988,1,Song,1,1,t,2,Siena Blier,4251,4251,f,-20.33,-24.91,2,0.001912,-0.275482,0.310883,-10.15,-20.33,-24.91,2,0.001912,-0.275574,0.310455,-10.16,-21.29,-26.32,2,-0.000529,-0.297577,0.252747,-10.53,-21.29,-26.32,2,-0.000529,-0.297638,0.252594,-10.53,f,https://portal.wildtrax.ca/aru/task/2541588,https://portal.wildtrax.ca/media/aru_tag_clips/39/a7/35/70-7711-4898-a1ed-da7258c7b1a5/e09204a20481451796b7358cbbcddd5d.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/39/a7/35/70-7711-4898-a1ed-da7258c7b1a5/f6e5037918ab41a5a1446480d74dea09.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-29 07:41:00,2802743,1SPT,2541588,t,COGR,Common Grackle,QUISCALUS QUISCULA,Aves,186.00,599.85,3.00,0,12000,5383881,1,Song,1,1,t,1,Siena Blier,4251,4251,f,-18.25,-24.63,2,0.001705,-0.403351,0.419281,-7.55,-18.25,-24.63,2,0.001705,-0.402954,0.419281,-7.55,-19.79,-25.3,2,-0.000317,-0.336151,0.320923,-9.47,-19.79,-25.3,2,-0.000317,-0.335663,0.321472,-9.48,f,https://portal.wildtrax.ca/aru/task/2541588,https://portal.wildtrax.ca/media/aru_tag_clips/39/a7/35/70-7711-4898-a1ed-da7258c7b1a5/5873bbd3f44a4b4199faa1807b7da09f.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/39/a7/35/70-7711-4898-a1ed-da7258c7b1a5/457b8939fd104ff28ef3b284d79650b0.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-29 08:41:00,2802744,1SPT,2541589,t,BAOW,Barred Owl,STRIX VARIA,Aves,272.00,599.85,5.00,0,12000,5383834,1,Song,1,1,t,2,Siena Blier,4251,4251,f,-19.43,-25.26,2,-0.000194,-0.450531,0.4198,-6.93,-19.43,-25.26,2,-0.000194,-0.450043,0.420013,-6.93,-20.85,-26.79,2,-0.002279,-0.3396,0.324127,-9.38,-20.85,-26.79,2,-0.002279,-0.339783,0.324066,-9.38,f,https://portal.wildtrax.ca/aru/task/2541589,https://portal.wildtrax.ca/media/aru_tag_clips/4d/91/1b/75-fba2-42b8-ac23-395695bdc2c8/c6c2d46396ff4965af260f87b6365e43.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/4d/91/1b/75-fba2-42b8-ac23-395695bdc2c8/ee6e8265cd1142f1a3d0c7c5a579a4b1.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,MARQ-1,546261,2025-05-31 05:39:00,2802751,1SPT,2541596,t,PHVI,Philadelphia Vireo,VIREO PHILADELPHICUS,Aves,62.00,599.85,7.00,0,12000,5383965,1,Song,1,1,t,1,Siena Blier,4251,1467,f,-31.27,-40.09,2,0.000053,-0.088684,0.084747,-21.04,-31.27,-40.09,2,0.000053,-0.088684,0.084717,-21.04,-34.74,-40.95,2,-0.001469,-0.071564,0.061554,-22.91,-34.74,-40.96,2,-0.001469,-0.070099,0.061554,-23.09,f,https://portal.wildtrax.ca/aru/task/2541596,https://portal.wildtrax.ca/media/aru_tag_clips/66/e7/83/92-8e19-4371-ba34-e99efb58fba5/20df60fb3b58444bb5a57910af7e8f8b.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/66/e7/83/92-8e19-4371-ba34-e99efb58fba5/fbfe37fb3ce14a168c11a5db816176b9.flac
